CardId,Name,EnergyType,ImageUrl,HP,Ability,AbilityDescription,Regulation,Expansion
47248,ホップのザシアンex,鋼,/assets/images/card_images/large/SV9/047248_P_HOPPUNOZASHIANEX.jpg,230,,,,SV9
47249,ボーマンダex,竜,/assets/images/card_images/large/SV9/047249_P_BOMANDAEX.jpg,320,,,,SV9
47250,ナンジャモのハラバリーex,雷,/assets/images/card_images/large/SV9/047250_P_NANJIXYAMONOHARABARIEX.jpg,280,エレキストリーマー,自分の番に何回でも使える。自分の手札から「基本エネルギー」を1枚選び、自分の「ナンジャモのポケモン」につける。,,SV9
47251,Nのゾロアークex,悪,/assets/images/card_images/large/SV9/047251_P_NNOZOROAKUEX.jpg,280,とりひき,自分の番に、自分の手札を1枚トラッシュするなら、1回使える。自分の山札を2枚引く。,,SV9
47176,ミュウex,超,/assets/images/card_images/large/SVN/047176_P_MIXYUUEX.jpg,180,リスタート,自分の番に1回使える。自分の手札が3枚になるように、山札を引く。,,SVN
47177,キチキギスex,悪,/assets/images/card_images/large/SVN/047177_P_KICHIKIGISUEX.jpg,210,さかてにとる,前の相手の番に、自分のポケモンがきぜつしていたなら、自分の番に1回使える。自分の山札を3枚引く。この番、すでに別の「さかてにとる」を使っていたなら、この特性は使えない。,,SVN
47178,シャリタツ,竜,/assets/images/card_images/large/SVN/047178_P_SHIXYARITATSU.jpg,70,きゃくよせ,このポケモンがバトル場にいるなら、自分の番に1回使える。自分の山札を上から6枚見て、その中からサポートを1枚選び、相手に見せて、手札に加える。残りのカードは山札にもどして切る。,,SVN
47179,ポッポ,無,/assets/images/card_images/large/SVN/047179_P_POPPO.jpg,50,,,,SVN
47180,ピジョン,無,/assets/images/card_images/large/SVN/047180_P_PIJIXYON.jpg,80,,,,SVN
47181,ピジョットex,無,/assets/images/card_images/large/SVN/047181_P_PIJIXYOTTOEX.jpg,280,マッハサーチ,自分の番に1回使える。自分の山札から好きなカードを1枚選び、手札に加える。そして山札を切る。この番、すでに別の「マッハサーチ」を使っていたなら、この特性は使えない。,,SVN
47182,ホーホー,無,/assets/images/card_images/large/SVN/047182_P_HOHO.jpg,70,,,,SVN
47183,ヨルノズク,無,/assets/images/card_images/large/SVN/047183_P_YORUNOZUKU.jpg,100,ほうせきさがし,自分の番に、このカードを手札から出して進化させたとき、自分の場に「テラスタル」のポケモンがいるなら、1回使える。自分の山札からトレーナーズを2枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SVN
47184,イキリンコex,無,/assets/images/card_images/large/SVN/047184_P_IKIRINKOEX.jpg,160,イキリテイク,最初の自分の番にだけ1回使える。自分の手札をすべてトラッシュし、山札を6枚引く。この番、すでに別の「イキリテイク」を使っていたなら、この特性は使えない。,,SVN
46662,スボミー,草,/assets/images/card_images/large/SV8a/046662_P_SUBOMI.jpg,30,,,,SV8a
46849,スボミー,草,/assets/images/card_images/large/SV8a/046849_P_SUBOMI.jpg,30,,,,SV8a
46663,リーフィア,草,/assets/images/card_images/large/SV8a/046663_P_RIFUIA.jpg,120,,,,SV8a
46850,リーフィア,草,/assets/images/card_images/large/SV8a/046850_P_RIFUIA.jpg,120,,,,SV8a
46664,リーフィアex,草,/assets/images/card_images/large/SV8a/046664_P_RIFUIAEX.jpg,270,,,,SV8a
46665,モンメン,草,/assets/images/card_images/large/SV8a/046665_P_MONMEN.jpg,60,,,,SV8a
46851,モンメン,草,/assets/images/card_images/large/SV8a/046851_P_MONMEN.jpg,60,,,,SV8a
46666,エルフーン,草,/assets/images/card_images/large/SV8a/046666_P_ERUFUN.jpg,100,かるがるヒール,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分のバトル場のポケモンのHPを、すべて回復する。その後、回復したポケモンについているエネルギーを、すべてトラッシュする。,,SV8a
46852,エルフーン,草,/assets/images/card_images/large/SV8a/046852_P_ERUFUN.jpg,100,かるがるヒール,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分のバトル場のポケモンのHPを、すべて回復する。その後、回復したポケモンについているエネルギーを、すべてトラッシュする。,,SV8a
46667,サルノリ,草,/assets/images/card_images/large/SV8a/046667_P_SARUNORI.jpg,70,,,,SV8a
46853,サルノリ,草,/assets/images/card_images/large/SV8a/046853_P_SARUNORI.jpg,70,,,,SV8a
46668,バチンキー,草,/assets/images/card_images/large/SV8a/046668_P_BACHINKI.jpg,100,ドンドンだいこ,自分のバトルポケモンが特性「おまつりおんど」を持つポケモンなら、自分の番に1回使える。自分の山札から好きなカードを1枚選び、手札に加える。そして山札を切る。,,SV8a
46854,バチンキー,草,/assets/images/card_images/large/SV8a/046854_P_BACHINKI.jpg,100,ドンドンだいこ,自分のバトルポケモンが特性「おまつりおんど」を持つポケモンなら、自分の番に1回使える。自分の山札から好きなカードを1枚選び、手札に加える。そして山札を切る。,,SV8a
46669,カジッチュ,草,/assets/images/card_images/large/SV8a/046669_P_KAJITCHIXYU.jpg,40,,,,SV8a
46855,カジッチュ,草,/assets/images/card_images/large/SV8a/046855_P_KAJITCHIXYU.jpg,40,,,,SV8a
46670,カミッチュ,草,/assets/images/card_images/large/SV8a/046670_P_KAMITCHIXYU.jpg,80,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV8a
46856,カミッチュ,草,/assets/images/card_images/large/SV8a/046856_P_KAMITCHIXYU.jpg,80,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV8a
46671,カミツオロチex,草,/assets/images/card_images/large/SV8a/046671_P_KAMITSUOROCHIEX.jpg,330,じゅくせいチャージ,自分の番に1回使える。自分の手札から「基本エネルギー」を1枚選び、自分のポケモンにつける。その後、つけたポケモンのHPを「30」回復する。,,SV8a
46672,アノクサ,草,/assets/images/card_images/large/SV8a/046672_P_ANOKUSA.jpg,50,,,,SV8a
46857,アノクサ,草,/assets/images/card_images/large/SV8a/046857_P_ANOKUSA.jpg,50,,,,SV8a
46673,アノホラグサ,草,/assets/images/card_images/large/SV8a/046673_P_ANOHORAGUSA.jpg,100,ざっそうだましい,相手がすでにとったサイド1枚につき、このポケモンの最大HPは「＋50」される。,,SV8a
46858,アノホラグサ,草,/assets/images/card_images/large/SV8a/046858_P_ANOHORAGUSA.jpg,100,ざっそうだましい,相手がすでにとったサイド1枚につき、このポケモンの最大HPは「＋50」される。,,SV8a
46674,シガロコ,草,/assets/images/card_images/large/SV8a/046674_P_SHIGAROKO.jpg,50,,,,SV8a
46859,シガロコ,草,/assets/images/card_images/large/SV8a/046859_P_SHIGAROKO.jpg,50,,,,SV8a
46675,ベラカス,草,/assets/images/card_images/large/SV8a/046675_P_BERAKASU.jpg,70,スフィアシールド,このポケモンがいるかぎり、自分のベンチポケモン全員は、相手のポケモンからワザのダメージや効果を受けない。,,SV8a
46860,ベラカス,草,/assets/images/card_images/large/SV8a/046860_P_BERAKASU.jpg,70,スフィアシールド,このポケモンがいるかぎり、自分のベンチポケモン全員は、相手のポケモンからワザのダメージや効果を受けない。,,SV8a
46676,チオンジェン,草,/assets/images/card_images/large/SV8a/046676_P_CHIONJIEN.jpg,130,,,,SV8a
46861,チオンジェン,草,/assets/images/card_images/large/SV8a/046861_P_CHIONJIEN.jpg,130,,,,SV8a
46677,テツノイサハex,草,/assets/images/card_images/large/SV8a/046677_P_TETSUNOISAHAEX.jpg,220,ラピッドバーニア,自分の番に、このカードを手札からベンチに出したとき、1回使える。このポケモンをバトルポケモンと入れ替える。入れ替えた場合、自分の場のポケモンについているエネルギーを好きなだけ選び、このポケモンにつけ替える。,,SV8a
46678,チャデス,草,/assets/images/card_images/large/SV8a/046678_P_CHIXYADESU.jpg,30,くらがくれ,このポケモンは、ベンチにいるかぎり、相手のポケモンからワザのダメージや効果を受けない。,,SV8a
46862,チャデス,草,/assets/images/card_images/large/SV8a/046862_P_CHIXYADESU.jpg,30,くらがくれ,このポケモンは、ベンチにいるかぎり、相手のポケモンからワザのダメージや効果を受けない。,,SV8a
46679,ヤバソチャ,草,/assets/images/card_images/large/SV8a/046679_P_YABASOCHIXYA.jpg,70,,,,SV8a
46863,ヤバソチャ,草,/assets/images/card_images/large/SV8a/046863_P_YABASOCHIXYA.jpg,70,,,,SV8a
46680,ヤバソチャex,草,/assets/images/card_images/large/SV8a/046680_P_YABASOCHIXYAEX.jpg,240,,,,SV8a
46681,オーガポン みどりのめんex,草,/assets/images/card_images/large/SV8a/046681_P_OGAPONMIDORINOMENEX.jpg,210,みどりのまい,自分の番に1回使える。自分の手札から「基本エネルギー」を1枚選び、このポケモンにつける。その後、自分の山札を1枚引く。,,SV8a
46682,ブースター,炎,/assets/images/card_images/large/SV8a/046682_P_BUSUTA.jpg,130,,,,SV8a
46864,ブースター,炎,/assets/images/card_images/large/SV8a/046864_P_BUSUTA.jpg,130,,,,SV8a
46683,ブースターex,炎,/assets/images/card_images/large/SV8a/046683_P_BUSUTAEX.jpg,270,,,,SV8a
46684,カルボウ,炎,/assets/images/card_images/large/SV8a/046684_P_KARUBOU.jpg,70,,,,SV8a
46865,カルボウ,炎,/assets/images/card_images/large/SV8a/046865_P_KARUBOU.jpg,70,,,,SV8a
46685,テツノドクガ,炎,/assets/images/card_images/large/SV8a/046685_P_TETSUNODOKUGA.jpg,130,サーマルリアクター,自分の番に、このポケモンがベンチからバトル場に出たとき、1回使える。自分の場のポケモンについているエネルギーを好きなだけ選び、このポケモンにつけ替える。,,SV8a
46866,テツノドクガ,炎,/assets/images/card_images/large/SV8a/046866_P_TETSUNODOKUGA.jpg,130,サーマルリアクター,自分の番に、このポケモンがベンチからバトル場に出たとき、1回使える。自分の場のポケモンについているエネルギーを好きなだけ選び、このポケモンにつけ替える。,,SV8a
46686,イーユイ,炎,/assets/images/card_images/large/SV8a/046686_P_IYUI.jpg,110,,,,SV8a
46867,イーユイ,炎,/assets/images/card_images/large/SV8a/046867_P_IYUI.jpg,110,,,,SV8a
46687,オーガポン かまどのめんex,炎,/assets/images/card_images/large/SV8a/046687_P_OGAPONKAMADONOMENEX.jpg,210,,,,SV8a
46688,ウガツホムラex,炎,/assets/images/card_images/large/SV8a/046688_P_UGATSUHOMURAEX.jpg,230,,,,SV8a
46689,トサキント,水,/assets/images/card_images/large/SV8a/046689_P_TOSAKINTO.jpg,50,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV8a
46868,トサキント,水,/assets/images/card_images/large/SV8a/046868_P_TOSAKINTO.jpg,50,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV8a
46690,アズマオウ,水,/assets/images/card_images/large/SV8a/046690_P_AZUMAOU.jpg,110,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV8a
46869,アズマオウ,水,/assets/images/card_images/large/SV8a/046869_P_AZUMAOU.jpg,110,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV8a
46691,シャワーズ,水,/assets/images/card_images/large/SV8a/046691_P_SHIXYAWAZU.jpg,130,,,,SV8a
46870,シャワーズ,水,/assets/images/card_images/large/SV8a/046870_P_SHIXYAWAZU.jpg,130,,,,SV8a
46692,シャワーズex,水,/assets/images/card_images/large/SV8a/046692_P_SHIXYAWAZUEX.jpg,280,,,,SV8a
46693,ワニノコ,水,/assets/images/card_images/large/SV8a/046693_P_WANINOKO.jpg,70,,,,SV8a
46871,ワニノコ,水,/assets/images/card_images/large/SV8a/046871_P_WANINOKO.jpg,70,,,,SV8a
46694,アリゲイツ,水,/assets/images/card_images/large/SV8a/046694_P_ARIGEITSU.jpg,90,,,,SV8a
46872,アリゲイツ,水,/assets/images/card_images/large/SV8a/046872_P_ARIGEITSU.jpg,90,,,,SV8a
46695,オーダイル,水,/assets/images/card_images/large/SV8a/046695_P_ODAIRU.jpg,180,トレントハート,自分の番に1回使える。このポケモンにダメカンを5個のせる。その場合、この番、このポケモンが使うワザの、相手のバトルポケモンへのダメージは「+120」される。,,SV8a
46873,オーダイル,水,/assets/images/card_images/large/SV8a/046873_P_ODAIRU.jpg,180,トレントハート,自分の番に1回使える。このポケモンにダメカンを5個のせる。その場合、この番、このポケモンが使うワザの、相手のバトルポケモンへのダメージは「+120」される。,,SV8a
46696,ヒンバス,水,/assets/images/card_images/large/SV8a/046696_P_HINBASU.jpg,30,,,,SV8a
46874,ヒンバス,水,/assets/images/card_images/large/SV8a/046874_P_HINBASU.jpg,30,,,,SV8a
46697,ミロカロス,水,/assets/images/card_images/large/SV8a/046697_P_MIROKAROSU.jpg,120,なぎのきょうち,このポケモンがいるかぎり、相手の場のポケモンと、そのポケモンについているすべてのカードは、手札にもどせない。,,SV8a
46875,ミロカロス,水,/assets/images/card_images/large/SV8a/046875_P_MIROKAROSU.jpg,120,なぎのきょうち,このポケモンがいるかぎり、相手の場のポケモンと、そのポケモンについているすべてのカードは、手札にもどせない。,,SV8a
46698,ユキワラシ,水,/assets/images/card_images/large/SV8a/046698_P_YUKIWARASHI.jpg,60,,,,SV8a
46876,ユキワラシ,水,/assets/images/card_images/large/SV8a/046876_P_YUKIWARASHI.jpg,60,,,,SV8a
46699,ユキメノコ,水,/assets/images/card_images/large/SV8a/046699_P_YUKIMENOKO.jpg,90,いてつくとばり,このポケモンがいるかぎり、ポケモンチェックのたび、おたがいの特性を持つポケモン（「ユキメノコ」をのぞく）全員に、それぞれダメカンを1個のせる。,,SV8a
46877,ユキメノコ,水,/assets/images/card_images/large/SV8a/046877_P_YUKIMENOKO.jpg,90,いてつくとばり,このポケモンがいるかぎり、ポケモンチェックのたび、おたがいの特性を持つポケモン（「ユキメノコ」をのぞく）全員に、それぞれダメカンを1個のせる。,,SV8a
46700,ガブリアスex,水,/assets/images/card_images/large/SV8a/046700_P_GABURIASUEX.jpg,320,,,,SV8a
46701,グレイシア,水,/assets/images/card_images/large/SV8a/046701_P_GUREISHIA.jpg,120,,,,SV8a
46878,グレイシア,水,/assets/images/card_images/large/SV8a/046878_P_GUREISHIA.jpg,120,,,,SV8a
46702,グレイシアex,水,/assets/images/card_images/large/SV8a/046702_P_GUREISHIAEX.jpg,270,,,,SV8a
46703,ウミディグダ,水,/assets/images/card_images/large/SV8a/046703_P_UMIDEIGUDA.jpg,60,,,,SV8a
46879,ウミディグダ,水,/assets/images/card_images/large/SV8a/046879_P_UMIDEIGUDA.jpg,60,,,,SV8a
